strap,landUnitValue,landUnitType,landClass,landClassDscr,GIS_sqft,GIS_acreage,status_cd
R0096919,3.87,AC,1112.0,SINGLE FAM.RES.-LAND,169691,3.896,A 
R0096963,3627.0,SF,1112.0,SINGLE FAM.RES.-LAND,4343,0.1,A 
R0096964,3758.0,SF,1112.0,SINGLE FAM.RES.-LAND,3958,0.0909,A 
R0097010,7177.0,SF,1112.0,SINGLE FAM.RES.-LAND,7177,0.165,A 
R0097011,7423.0,SF,1112.0,SINGLE FAM.RES.-LAND,7423,0.17,A 
R0097012,8190.0,SF,1112.0,SINGLE FAM.RES.-LAND,8190,0.188,A 
R0097014,5879.0,SF,1112.0,SINGLE FAM.RES.-LAND,5879,0.135,A 
R0097015,5917.0,SF,1112.0,SINGLE FAM.RES.-LAND,5917,0.136,A 
R0097016,5928.0,SF,1112.0,SINGLE FAM.RES.-LAND,5928,0.136,A 
R0097017,5913.0,SF,1112.0,SINGLE FAM.RES.-LAND,5913,0.136,A 
R0097019,5926.0,SF,1112.0,SINGLE FAM.RES.-LAND,5926,0.136,A 
R0097026,6271.0,SF,1112.0,SINGLE FAM.RES.-LAND,6271,0.144,A 
R0097028,6069.0,SF,1112.0,SINGLE FAM.RES.-LAND,6069,0.139,A 
R0097029,7482.0,SF,1112.0,SINGLE FAM.RES.-LAND,7482,0.172,A 
R0097031,5464.0,SF,1112.0,SINGLE FAM.RES.-LAND,5464,0.125,A 
R0097032,7686.0,SF,1112.0,SINGLE FAM.RES.-LAND,7686,0.176,A 
R0097033,6121.0,SF,1112.0,SINGLE FAM.RES.-LAND,6121,0.141,A 
R0097037,6169.0,SF,1112.0,SINGLE FAM.RES.-LAND,6169,0.142,A 
R0097038,5730.0,SF,1112.0,SINGLE FAM.RES.-LAND,5730,0.132,A 
R0097041,5893.0,SF,1112.0,SINGLE FAM.RES.-LAND,5893,0.135,A 
R0097042,8510.0,SF,1112.0,SINGLE FAM.RES.-LAND,8510,0.195,A 
R0097043,10069.0,SF,1112.0,SINGLE FAM.RES.-LAND,10069,0.231,A 
R0097044,13963.0,SF,1112.0,SINGLE FAM.RES.-LAND,13963,0.321,A 
R0097045,11147.0,SF,1112.0,SINGLE FAM.RES.-LAND,11147,0.256,A 
R0097049,7916.0,SF,1112.0,SINGLE FAM.RES.-LAND,7916,0.182,A 
R0097050,8022.0,SF,1112.0,SINGLE FAM.RES.-LAND,8022,0.184,A 
R0097051,7980.0,SF,1112.0,SINGLE FAM.RES.-LAND,7980,0.183,A 
R0097052,7955.0,SF,1112.0,SINGLE FAM.RES.-LAND,7955,0.183,A 
R0097053,7986.0,SF,1112.0,SINGLE FAM.RES.-LAND,7986,0.183,A 
R0097055,8020.0,SF,1112.0,SINGLE FAM.RES.-LAND,8020,0.184,A 
R0097056,7630.0,SF,1112.0,SINGLE FAM.RES.-LAND,7630,0.175,A 
R0097059,10030.0,SF,1112.0,SINGLE FAM.RES.-LAND,10030,0.23,A 
R0097062,7003.0,SF,1112.0,SINGLE FAM.RES.-LAND,7003,0.161,A 
R0097063,8864.0,SF,1112.0,SINGLE FAM.RES.-LAND,8864,0.203,A 
R0097065,6857.0,SF,1112.0,SINGLE FAM.RES.-LAND,6857,0.157,A 
R0097067,6478.0,SF,1112.0,SINGLE FAM.RES.-LAND,6478,0.149,A 
R0097068,9057.0,SF,1112.0,SINGLE FAM.RES.-LAND,9057,0.208,A 
R0097071,7491.0,SF,1112.0,SINGLE FAM.RES.-LAND,7491,0.172,A 
R0097073,7546.0,SF,1112.0,SINGLE FAM.RES.-LAND,7546,0.173,A 
R0097074,7592.0,SF,1112.0,SINGLE FAM.RES.-LAND,7592,0.174,A 
R0097075,7345.0,SF,1112.0,SINGLE FAM.RES.-LAND,7345,0.169,A 
R0097077,6886.0,SF,1112.0,SINGLE FAM.RES.-LAND,6886,0.158,A 
R0097079,6994.0,SF,1112.0,SINGLE FAM.RES.-LAND,6994,0.161,A 
R0097080,8772.0,SF,1112.0,SINGLE FAM.RES.-LAND,8772,0.201,A 
R0097081,8409.0,SF,1112.0,SINGLE FAM.RES.-LAND,8409,0.193,A 
R0097082,7169.0,SF,1112.0,SINGLE FAM.RES.-LAND,7169,0.165,A 
R0097085,7258.0,SF,1112.0,SINGLE FAM.RES.-LAND,7258,0.167,A 
R0097087,8885.0,SF,1112.0,SINGLE FAM.RES.-LAND,8885,0.204,A 
R0097088,7624.0,SF,1112.0,SINGLE FAM.RES.-LAND,7624,0.175,A 
R0097089,7878.0,SF,1112.0,SINGLE FAM.RES.-LAND,7878,0.181,A 
R0097090,6443.0,SF,1112.0,SINGLE FAM.RES.-LAND,6443,0.148,A 
R0097091,6149.0,SF,1112.0,SINGLE FAM.RES.-LAND,6149,0.141,A 
R0097092,6147.0,SF,1112.0,SINGLE FAM.RES.-LAND,6147,0.141,A 
R0097095,6288.0,SF,1112.0,SINGLE FAM.RES.-LAND,6288,0.144,A 
R0097096,6321.0,SF,1112.0,SINGLE FAM.RES.-LAND,6321,0.145,A 
R0097097,6627.0,SF,1112.0,SINGLE FAM.RES.-LAND,6627,0.152,A 
R0097098,8783.0,SF,1112.0,SINGLE FAM.RES.-LAND,8783,0.202,A 
R0097103,6357.0,SF,1112.0,SINGLE FAM.RES.-LAND,6357,0.146,A 
R0097108,6570.0,SF,1112.0,SINGLE FAM.RES.-LAND,6570,0.151,A 
R0097109,6573.0,SF,1112.0,SINGLE FAM.RES.-LAND,6573,0.151,A 
R0097112,7773.0,SF,1112.0,SINGLE FAM.RES.-LAND,7773,0.178,A 
R0097114,7772.0,SF,1112.0,SINGLE FAM.RES.-LAND,7772,0.178,A 
R0097115,9825.0,SF,1112.0,SINGLE FAM.RES.-LAND,9825,0.226,A 
R0097119,6252.0,SF,1112.0,SINGLE FAM.RES.-LAND,6252,0.144,A 
R0097120,7538.0,SF,1112.0,SINGLE FAM.RES.-LAND,7538,0.173,A 
R0097126,12235.0,SF,1112.0,SINGLE FAM.RES.-LAND,12235,0.281,A 
R0097127,7860.0,SF,1112.0,SINGLE FAM.RES.-LAND,7860,0.18,A 
R0097129,7173.0,SF,1112.0,SINGLE FAM.RES.-LAND,7173,0.165,A 
R0097131,6178.0,SF,1112.0,SINGLE FAM.RES.-LAND,6178,0.142,A 
R0097133,6644.0,SF,1112.0,SINGLE FAM.RES.-LAND,6644,0.153,A 
R0097135,7407.0,SF,1112.0,SINGLE FAM.RES.-LAND,7407,0.17,A 
R0097136,7225.0,SF,1112.0,SINGLE FAM.RES.-LAND,7225,0.166,A 
R0097137,7677.0,SF,1112.0,SINGLE FAM.RES.-LAND,7677,0.176,A 
R0097138,5355.0,SF,1112.0,SINGLE FAM.RES.-LAND,5355,0.123,A 
R0097139,5681.0,SF,1112.0,SINGLE FAM.RES.-LAND,5681,0.13,A 
R0097142,5792.0,SF,1112.0,SINGLE FAM.RES.-LAND,5792,0.133,A 
R0097143,5260.0,SF,1112.0,SINGLE FAM.RES.-LAND,5260,0.121,A 
R0097146,6092.0,SF,1112.0,SINGLE FAM.RES.-LAND,6092,0.14,A 
R0097151,7450.0,SF,1112.0,SINGLE FAM.RES.-LAND,7450,0.171,A 
R0097165,5414.0,SF,1112.0,SINGLE FAM.RES.-LAND,5414,0.124,A 
R0097166,5334.0,SF,1112.0,SINGLE FAM.RES.-LAND,5334,0.122,A 
R0097167,5337.0,SF,1112.0,SINGLE FAM.RES.-LAND,5337,0.123,A 
R0097168,5448.0,SF,1112.0,SINGLE FAM.RES.-LAND,5448,0.125,A 
R0097169,6751.0,SF,1112.0,SINGLE FAM.RES.-LAND,6751,0.155,A 
R0097171,5114.0,SF,1112.0,SINGLE FAM.RES.-LAND,5114,0.117,A 
R0097174,4938.0,SF,1112.0,SINGLE FAM.RES.-LAND,4938,0.113,A 
R0097175,5119.0,SF,1112.0,SINGLE FAM.RES.-LAND,5119,0.118,A 
R0097176,4994.0,SF,1112.0,SINGLE FAM.RES.-LAND,4994,0.115,A 
R0097177,5019.0,SF,1112.0,SINGLE FAM.RES.-LAND,5019,0.115,A 
R0097180,5026.0,SF,1112.0,SINGLE FAM.RES.-LAND,5026,0.115,A 
R0097186,6816.0,SF,1112.0,SINGLE FAM.RES.-LAND,6816,0.156,A 
R0097189,4967.0,SF,1112.0,SINGLE FAM.RES.-LAND,4967,0.114,A 
R0097190,4923.0,SF,1112.0,SINGLE FAM.RES.-LAND,4923,0.113,A 
R0097191,4988.0,SF,1112.0,SINGLE FAM.RES.-LAND,4988,0.115,A 
R0097192,4894.0,SF,1112.0,SINGLE FAM.RES.-LAND,4894,0.112,A 
R0097195,4998.0,SF,1112.0,SINGLE FAM.RES.-LAND,4998,0.115,A 
R0097198,4976.0,SF,1112.0,SINGLE FAM.RES.-LAND,4976,0.114,A 
R0097200,4957.0,SF,1112.0,SINGLE FAM.RES.-LAND,4957,0.114,A 
R0097202,6557.0,SF,1112.0,SINGLE FAM.RES.-LAND,6557,0.151,A 
R0097206,4998.0,SF,1112.0,SINGLE FAM.RES.-LAND,4998,0.115,A 
R0097208,4997.0,SF,1112.0,SINGLE FAM.RES.-LAND,4997,0.115,A 
R0097210,4982.0,SF,1112.0,SINGLE FAM.RES.-LAND,4982,0.114,A 
R0097212,5014.0,SF,1112.0,SINGLE FAM.RES.-LAND,5014,0.115,A 
R0097214,5091.0,SF,1112.0,SINGLE FAM.RES.-LAND,5091,0.117,A 
R0097216,11878.0,SF,1112.0,SINGLE FAM.RES.-LAND,11878,0.273,A 
R0097220,7113.0,SF,1112.0,SINGLE FAM.RES.-LAND,7113,0.163,A 
R0097222,7087.0,SF,1112.0,SINGLE FAM.RES.-LAND,7087,0.163,A 
R0097224,7073.0,SF,1112.0,SINGLE FAM.RES.-LAND,7073,0.162,A 
R0097230,7357.0,SF,1112.0,SINGLE FAM.RES.-LAND,7357,0.169,A 
R0097231,7184.0,SF,1112.0,SINGLE FAM.RES.-LAND,7184,0.165,A 
R0097236,6698.0,SF,1112.0,SINGLE FAM.RES.-LAND,6698,0.154,A 
R0097237,6983.0,SF,1112.0,SINGLE FAM.RES.-LAND,6983,0.16,A 
R0097239,6705.0,SF,1112.0,SINGLE FAM.RES.-LAND,6705,0.154,A 
R0097241,6759.0,SF,1112.0,SINGLE FAM.RES.-LAND,6759,0.155,A 
R0097242,6744.0,SF,1112.0,SINGLE FAM.RES.-LAND,6744,0.155,A 
R0097247,7101.0,SF,1112.0,SINGLE FAM.RES.-LAND,7101,0.163,A 
R0097248,11445.0,SF,1112.0,SINGLE FAM.RES.-LAND,11445,0.263,A 
R0097253,4974.0,SF,1112.0,SINGLE FAM.RES.-LAND,4974,0.114,A 
R0097254,5014.0,SF,1112.0,SINGLE FAM.RES.-LAND,5014,0.115,A 
R0097256,4966.0,SF,1112.0,SINGLE FAM.RES.-LAND,4966,0.114,A 
R0097258,4952.0,SF,1112.0,SINGLE FAM.RES.-LAND,4952,0.114,A 
R0097264,5606.0,SF,1112.0,SINGLE FAM.RES.-LAND,5606,0.129,A 
R0097266,5565.0,SF,1112.0,SINGLE FAM.RES.-LAND,5565,0.128,A 
R0097268,5616.0,SF,1112.0,SINGLE FAM.RES.-LAND,5616,0.129,A 
R0097272,7058.0,SF,1112.0,SINGLE FAM.RES.-LAND,7058,0.162,A 
R0097278,5110.0,SF,1112.0,SINGLE FAM.RES.-LAND,5110,0.117,A 
R0097282,5053.0,SF,1112.0,SINGLE FAM.RES.-LAND,5053,0.116,A 
R0097291,5588.0,SF,1112.0,SINGLE FAM.RES.-LAND,5588,0.128,A 
R0097293,5523.0,SF,1112.0,SINGLE FAM.RES.-LAND,5523,0.127,A 
R0097298,5122.0,SF,1112.0,SINGLE FAM.RES.-LAND,5122,0.118,A 
R0097303,5027.0,SF,1112.0,SINGLE FAM.RES.-LAND,5027,0.115,A 
R0097305,5047.0,SF,1112.0,SINGLE FAM.RES.-LAND,5047,0.116,A 
R0097309,7689.0,SF,1112.0,SINGLE FAM.RES.-LAND,7689,0.177,A 
R0097314,5821.0,SF,1112.0,SINGLE FAM.RES.-LAND,5821,0.134,A 
R0097315,5735.0,SF,1112.0,SINGLE FAM.RES.-LAND,5735,0.132,A 
R0097317,5749.0,SF,1112.0,SINGLE FAM.RES.-LAND,5749,0.132,A 
R0097329,7917.0,SF,1112.0,SINGLE FAM.RES.-LAND,7917,0.182,A 
R0097374,8799.0,SF,1112.0,SINGLE FAM.RES.-LAND,8799,0.202,A 
R0097380,0.4993,AC,1112.0,SINGLE FAM.RES.-LAND,21751,0.499,A 
R0097381,0.4546,AC,1112.0,SINGLE FAM.RES.-LAND,19806,0.455,A 
R0097383,0.3603,AC,1112.0,SINGLE FAM.RES.-LAND,15697,0.36,A 
R0097384,0.3726,AC,1112.0,SINGLE FAM.RES.-LAND,16232,0.373,A 
R0097385,0.3477,AC,1112.0,SINGLE FAM.RES.-LAND,15148,0.348,A 
R0097387,0.3716,AC,1112.0,SINGLE FAM.RES.-LAND,16189,0.372,A 
R0097389,0.4124,AC,1112.0,SINGLE FAM.RES.-LAND,17968,0.412,A 
R0097391,0.5216,AC,1112.0,SINGLE FAM.RES.-LAND,22725,0.522,A 
R0097392,0.3712,AC,1112.0,SINGLE FAM.RES.-LAND,16173,0.371,A 
R0097393,0.5474,AC,1112.0,SINGLE FAM.RES.-LAND,23849,0.547,A 
R0097395,0.575,AC,1112.0,SINGLE FAM.RES.-LAND,25048,0.575,A 
R0097396,0.3991,AC,1112.0,SINGLE FAM.RES.-LAND,17385,0.399,A 
R0097397,0.4184,AC,1112.0,SINGLE FAM.RES.-LAND,18229,0.418,A 
R0097398,0.3995,AC,1112.0,SINGLE FAM.RES.-LAND,17406,0.4,A 
R0097400,0.3827,AC,1112.0,SINGLE FAM.RES.-LAND,16671,0.383,A 
R0097401,0.3772,AC,1112.0,SINGLE FAM.RES.-LAND,16434,0.377,A 
R0097402,0.6627,AC,1112.0,SINGLE FAM.RES.-LAND,28868,0.663,A 
R0097403,0.7237,AC,1112.0,SINGLE FAM.RES.-LAND,31525,0.724,A 
R0097406,0.502,AC,1112.0,SINGLE FAM.RES.-LAND,21870,0.502,A 
R0097408,0.553,AC,1112.0,SINGLE FAM.RES.-LAND,24091,0.553,A 
R0097409,0.3981,AC,1112.0,SINGLE FAM.RES.-LAND,17345,0.398,A 
R0097410,0.4134,AC,1112.0,SINGLE FAM.RES.-LAND,18008,0.413,A 
R0097431,0.4475,AC,1112.0,SINGLE FAM.RES.-LAND,19496,0.448,A 
R0097432,0.4895,AC,1112.0,SINGLE FAM.RES.-LAND,21324,0.49,A 
R0097433,0.5296,AC,1112.0,SINGLE FAM.RES.-LAND,23073,0.53,A 
R0097434,0.4905,AC,1112.0,SINGLE FAM.RES.-LAND,21368,0.491,A 
R0097435,0.4764,AC,1112.0,SINGLE FAM.RES.-LAND,20756,0.476,A 
R0097436,0.5465,AC,1112.0,SINGLE FAM.RES.-LAND,23809,0.547,A 
R0097438,0.451,AC,1112.0,SINGLE FAM.RES.-LAND,19649,0.451,A 
R0097440,0.4403,AC,1112.0,SINGLE FAM.RES.-LAND,19182,0.44,A 
R0097442,0.3825,AC,1112.0,SINGLE FAM.RES.-LAND,16662,0.383,A 
R0097449,0.4311,AC,1112.0,SINGLE FAM.RES.-LAND,18780,0.431,A 
R0097451,0.4975,AC,1112.0,SINGLE FAM.RES.-LAND,21675,0.498,A 
R0097452,0.4529,AC,1112.0,SINGLE FAM.RES.-LAND,19730,0.453,A 
R0097453,0.5202,AC,1112.0,SINGLE FAM.RES.-LAND,22662,0.52,A 
R0097506,6187.0,SF,1112.0,SINGLE FAM.RES.-LAND,6187,0.142,A 
R0097508,4.58,AC,1112.0,SINGLE FAM.RES.-LAND,221291,5.08,A 
R0097512,8672.0,SF,1112.0,SINGLE FAM.RES.-LAND,8672,0.199,A 
R0097513,9729.0,SF,1112.0,SINGLE FAM.RES.-LAND,9729,0.223,A 
R0097515,9573.0,SF,1112.0,SINGLE FAM.RES.-LAND,9573,0.22,A 
R0097519,9080.0,SF,1112.0,SINGLE FAM.RES.-LAND,9080,0.208,A 
R0097520,12344.0,SF,1112.0,SINGLE FAM.RES.-LAND,12344,0.283,A 
R0097521,7855.0,SF,1112.0,SINGLE FAM.RES.-LAND,7855,0.18,A 
R0097527,11235.0,SF,1112.0,SINGLE FAM.RES.-LAND,11235,0.258,A 
R0097528,9596.0,SF,1112.0,SINGLE FAM.RES.-LAND,9596,0.22,A 
R0097530,18291.0,SF,1112.0,SINGLE FAM.RES.-LAND,18291,0.42,A 
R0097533,11248.0,SF,1112.0,SINGLE FAM.RES.-LAND,11248,0.258,A 
R0097534,8635.0,SF,1112.0,SINGLE FAM.RES.-LAND,8635,0.198,A 
R0097536,10161.0,SF,1112.0,SINGLE FAM.RES.-LAND,10161,0.233,A 
R0097540,10392.0,SF,1112.0,SINGLE FAM.RES.-LAND,10392,0.239,A 
R0097541,10671.0,SF,1112.0,SINGLE FAM.RES.-LAND,10671,0.245,A 
R0097543,18426.0,SF,1112.0,SINGLE FAM.RES.-LAND,18426,0.423,A 
R0097546,6946.0,SF,1112.0,SINGLE FAM.RES.-LAND,6946,0.159,A 
R0097551,8899.0,SF,1112.0,SINGLE FAM.RES.-LAND,8899,0.204,A 
R0097552,7060.0,SF,1112.0,SINGLE FAM.RES.-LAND,7060,0.162,A 
R0097554,8927.0,SF,1112.0,SINGLE FAM.RES.-LAND,8927,0.205,A 
R0097555,7684.0,SF,1112.0,SINGLE FAM.RES.-LAND,7684,0.176,A 
R0097556,8482.0,SF,1112.0,SINGLE FAM.RES.-LAND,8482,0.195,A 
R0097558,12284.0,SF,1112.0,SINGLE FAM.RES.-LAND,12284,0.282,A 
R0097562,10970.0,SF,1112.0,SINGLE FAM.RES.-LAND,10970,0.252,A 
R0097563,8701.0,SF,1112.0,SINGLE FAM.RES.-LAND,8701,0.2,A 
R0097565,10918.0,SF,1112.0,SINGLE FAM.RES.-LAND,10918,0.251,A 
R0097566,9994.0,SF,1112.0,SINGLE FAM.RES.-LAND,9994,0.229,A 
R0097569,7683.0,SF,1112.0,SINGLE FAM.RES.-LAND,7683,0.176,A 
R0097578,4.6,AC,1112.0,SINGLE FAM.RES.-LAND,191539,4.397,A 
R0097583,6491.0,SF,1112.0,SINGLE FAM.RES.-LAND,6491,0.149,A 
R0097585,18709.0,SF,1112.0,SINGLE FAM.RES.-LAND,18709,0.429,A 
R0097591,10546.0,SF,1112.0,SINGLE FAM.RES.-LAND,10546,0.242,A 
R0097596,10056.0,SF,1112.0,SINGLE FAM.RES.-LAND,10056,0.231,A 
R0097600,8934.0,SF,1112.0,SINGLE FAM.RES.-LAND,8934,0.205,A 
R0097601,8844.0,SF,1112.0,SINGLE FAM.RES.-LAND,8844,0.203,A 
R0097602,10160.0,SF,1112.0,SINGLE FAM.RES.-LAND,10160,0.233,A 
R0097608,6979.0,SF,1112.0,SINGLE FAM.RES.-LAND,6979,0.16,A 
R0097610,7336.0,SF,1112.0,SINGLE FAM.RES.-LAND,7336,0.168,A 
R0097611,6742.0,SF,1112.0,SINGLE FAM.RES.-LAND,6742,0.155,A 
R0097613,12886.0,SF,1112.0,SINGLE FAM.RES.-LAND,12886,0.296,A 
R0097614,9421.0,SF,1112.0,SINGLE FAM.RES.-LAND,9421,0.216,A 
R0097615,15129.0,SF,1112.0,SINGLE FAM.RES.-LAND,15129,0.347,A 
R0097616,9973.0,SF,1112.0,SINGLE FAM.RES.-LAND,9973,0.229,A 
R0097617,12510.0,SF,1112.0,SINGLE FAM.RES.-LAND,12510,0.287,A 
R0097620,8960.0,SF,1112.0,SINGLE FAM.RES.-LAND,8960,0.206,A 
R0097622,6992.0,SF,1112.0,SINGLE FAM.RES.-LAND,6992,0.161,A 
R0097623,7071.0,SF,1112.0,SINGLE FAM.RES.-LAND,7071,0.162,A 
R0097624,6957.0,SF,1112.0,SINGLE FAM.RES.-LAND,6957,0.16,A 
R0097626,9127.0,SF,1112.0,SINGLE FAM.RES.-LAND,9127,0.21,A 
R0097627,9408.0,SF,1112.0,SINGLE FAM.RES.-LAND,9408,0.216,A 
R0097628,10449.0,SF,1112.0,SINGLE FAM.RES.-LAND,10449,0.24,A 
R0097630,9994.0,SF,1112.0,SINGLE FAM.RES.-LAND,9994,0.229,A 
R0097632,10541.0,SF,1112.0,SINGLE FAM.RES.-LAND,10541,0.242,A 
R0097633,8951.0,SF,1112.0,SINGLE FAM.RES.-LAND,8951,0.205,A 
R0097635,10498.0,SF,1112.0,SINGLE FAM.RES.-LAND,10498,0.241,A 
R0097636,10960.0,SF,1112.0,SINGLE FAM.RES.-LAND,10960,0.252,A 
R0097641,8298.0,SF,1112.0,SINGLE FAM.RES.-LAND,8298,0.19,A 
R0097643,11485.0,SF,1112.0,SINGLE FAM.RES.-LAND,11485,0.264,A 
R0097647,8361.0,SF,1112.0,SINGLE FAM.RES.-LAND,8361,0.192,A 
R0097648,9299.0,SF,1112.0,SINGLE FAM.RES.-LAND,9299,0.213,A 
R0097649,9038.0,SF,1112.0,SINGLE FAM.RES.-LAND,9038,0.207,A 
R0097650,8271.0,SF,1112.0,SINGLE FAM.RES.-LAND,8271,0.19,A 
R0097651,8791.0,SF,1112.0,SINGLE FAM.RES.-LAND,8791,0.202,A 
R0097655,6870.0,SF,1112.0,SINGLE FAM.RES.-LAND,6870,0.158,A 
R0097698,8583.0,SF,1112.0,SINGLE FAM.RES.-LAND,8583,0.197,A 
R0097814,4096.0,SF,1112.0,SINGLE FAM.RES.-LAND,4096,0.094,A 
R0097816,5499.0,SF,1112.0,SINGLE FAM.RES.-LAND,5499,0.126,A 
R0097817,4613.0,SF,1112.0,SINGLE FAM.RES.-LAND,4613,0.106,A 
R0097818,4218.0,SF,1112.0,SINGLE FAM.RES.-LAND,4218,0.097,A 
R0097819,4341.0,SF,1112.0,SINGLE FAM.RES.-LAND,4341,0.1,A 
R0097820,5614.0,SF,1112.0,SINGLE FAM.RES.-LAND,5614,0.129,A 
R0097821,5973.0,SF,1112.0,SINGLE FAM.RES.-LAND,5973,0.137,A 
R0097822,5723.0,SF,1112.0,SINGLE FAM.RES.-LAND,5723,0.131,A 
R0097823,5186.0,SF,1112.0,SINGLE FAM.RES.-LAND,5186,0.119,A 
R0097826,7548.0,SF,1112.0,SINGLE FAM.RES.-LAND,7548,0.173,A 
R0097829,4158.0,SF,1112.0,SINGLE FAM.RES.-LAND,4158,0.095,A 
R0097831,4181.0,SF,1112.0,SINGLE FAM.RES.-LAND,4181,0.096,A 
R0097832,4283.0,SF,1112.0,SINGLE FAM.RES.-LAND,4283,0.098,A 
R0097833,4223.0,SF,1112.0,SINGLE FAM.RES.-LAND,4223,0.097,A 
R0097834,4290.0,SF,1112.0,SINGLE FAM.RES.-LAND,4290,0.098,A 
R0097835,4194.0,SF,1112.0,SINGLE FAM.RES.-LAND,4194,0.096,A 
R0097836,4367.0,SF,1112.0,SINGLE FAM.RES.-LAND,4367,0.1,A 
R0097839,4266.0,SF,1112.0,SINGLE FAM.RES.-LAND,4266,0.098,A 
R0097840,4709.0,SF,1112.0,SINGLE FAM.RES.-LAND,4709,0.108,A 
R0097841,4536.0,SF,1112.0,SINGLE FAM.RES.-LAND,4536,0.104,A 
R0097844,4350.0,SF,1112.0,SINGLE FAM.RES.-LAND,4350,0.1,A 
R0097845,4406.0,SF,1112.0,SINGLE FAM.RES.-LAND,4406,0.101,A 
R0097848,4738.0,SF,1112.0,SINGLE FAM.RES.-LAND,4738,0.109,A 
R0097849,5354.0,SF,1112.0,SINGLE FAM.RES.-LAND,5354,0.123,A 
R0097852,4673.0,SF,1112.0,SINGLE FAM.RES.-LAND,4673,0.107,A 
R0097853,4919.0,SF,1112.0,SINGLE FAM.RES.-LAND,4919,0.113,A 
R0097854,4220.0,SF,1112.0,SINGLE FAM.RES.-LAND,4220,0.097,A 
R0097856,4188.0,SF,1112.0,SINGLE FAM.RES.-LAND,4188,0.096,A 
R0097857,4169.0,SF,1112.0,SINGLE FAM.RES.-LAND,4169,0.096,A 
R0097858,4272.0,SF,1112.0,SINGLE FAM.RES.-LAND,4272,0.098,A 
R0097859,5140.0,SF,1112.0,SINGLE FAM.RES.-LAND,5140,0.118,A 
R0097860,5611.0,SF,1112.0,SINGLE FAM.RES.-LAND,5611,0.129,A 
R0097861,4119.0,SF,1112.0,SINGLE FAM.RES.-LAND,4119,0.095,A 
R0097862,4151.0,SF,1112.0,SINGLE FAM.RES.-LAND,4151,0.095,A 
R0097864,4129.0,SF,1112.0,SINGLE FAM.RES.-LAND,4129,0.095,A 
R0097865,5561.0,SF,1112.0,SINGLE FAM.RES.-LAND,5561,0.128,A 
R0097866,6027.0,SF,1112.0,SINGLE FAM.RES.-LAND,6028,0.138,A 
R0097867,8080.0,SF,1112.0,SINGLE FAM.RES.-LAND,8080,0.185,A 
R0097868,8585.0,SF,1112.0,SINGLE FAM.RES.-LAND,8585,0.197,A 
R0097869,5663.0,SF,1112.0,SINGLE FAM.RES.-LAND,5663,0.13,A 
R0097870,6396.0,SF,1112.0,SINGLE FAM.RES.-LAND,6396,0.147,A 
R0097872,4560.0,SF,1112.0,SINGLE FAM.RES.-LAND,4560,0.105,A 
R0097873,4646.0,SF,1112.0,SINGLE FAM.RES.-LAND,4646,0.107,A 
R0097874,4706.0,SF,1112.0,SINGLE FAM.RES.-LAND,4706,0.108,A 
R0097875,5335.0,SF,1112.0,SINGLE FAM.RES.-LAND,5335,0.122,A 
R0097958,38.7,AC,1112.0,SINGLE FAM.RES.-LAND,1665255,38.229,A 
R0097963,9198.0,SF,1112.0,SINGLE FAM.RES.-LAND,9198,0.211,A 
R0097964,9092.0,SF,1112.0,SINGLE FAM.RES.-LAND,9092,0.209,A 
R0097975,8622.0,SF,1112.0,SINGLE FAM.RES.-LAND,8622,0.198,A 
R0097977,8342.0,SF,1112.0,SINGLE FAM.RES.-LAND,8342,0.192,A 
R0097979,9425.0,SF,1112.0,SINGLE FAM.RES.-LAND,9425,0.216,A 
R0097981,7021.0,SF,1112.0,SINGLE FAM.RES.-LAND,7021,0.161,A 
R0097986,9107.0,SF,1112.0,SINGLE FAM.RES.-LAND,9107,0.209,A 
R0097988,10822.0,SF,1112.0,SINGLE FAM.RES.-LAND,10822,0.248,A 
R0097991,21240.0,SF,1112.0,SINGLE FAM.RES.-LAND,21240,0.488,A 
R0097993,10576.0,SF,1112.0,SINGLE FAM.RES.-LAND,10576,0.243,A 
R0097997,13709.0,SF,1112.0,SINGLE FAM.RES.-LAND,13709,0.315,A 
R0098003,8087.0,SF,1112.0,SINGLE FAM.RES.-LAND,8087,0.186,A 
R0098005,7588.0,SF,1112.0,SINGLE FAM.RES.-LAND,7588,0.174,A 
R0098009,10222.0,SF,1112.0,SINGLE FAM.RES.-LAND,10222,0.235,A 
R0098010,9926.0,SF,1112.0,SINGLE FAM.RES.-LAND,9926,0.228,A 
R0098011,8586.0,SF,1112.0,SINGLE FAM.RES.-LAND,8586,0.197,A 
R0098016,6926.0,SF,1112.0,SINGLE FAM.RES.-LAND,6926,0.159,A 
R0098018,8986.0,SF,1112.0,SINGLE FAM.RES.-LAND,8986,0.206,A 
R0098024,7003.0,SF,1112.0,SINGLE FAM.RES.-LAND,7003,0.161,A 
R0098030,7179.0,SF,1112.0,SINGLE FAM.RES.-LAND,7179,0.165,A 
R0098031,7059.0,SF,1112.0,SINGLE FAM.RES.-LAND,7059,0.162,A 
R0098037,8036.0,SF,1112.0,SINGLE FAM.RES.-LAND,8036,0.184,A 
R0098038,7868.0,SF,1112.0,SINGLE FAM.RES.-LAND,7868,0.181,A 
R0098039,7876.0,SF,1112.0,SINGLE FAM.RES.-LAND,7876,0.181,A 
R0098040,7957.0,SF,1112.0,SINGLE FAM.RES.-LAND,7957,0.183,A 
