strap,tax_yr,bldAcutalVal,LandAcutalVal,xfActualVal,totalActualVal,landAssessedVal,bldAssessedVal,xfAssessedVal,totalAssessedVal,status_cd
R0053500,2021,537100,37600,,574700,2688.0,38403.0,,41091,A 
R0053501,2021,167800,16900,,184700,1208.0,11998.0,,13206,A 
R0053502,2021,430700,37300,,468000,2667.0,30795.0,,33462,A 
R0053503,2021,216775,22900,,239675,1637.0,15499.0,,17136,A 
R0053505,2021,250900,30700,,281600,2195.0,17939.0,,20134,A 
R0053506,2021,381600,48600,,430200,3475.0,27284.0,,30759,A 
R0053508,2021,209200,15000,,224200,1073.0,14958.0,,16031,A 
R0053509,2021,192100,39000,,231100,2789.0,13735.0,,16524,A 
R0053512,2021,220400,17300,,237700,1237.0,15759.0,,16996,A 
R0053513,2021,192200,30200,,222400,2159.0,13742.0,,15901,A 
R0053514,2021,180200,15500,,195700,1108.0,12884.0,,13992,A 
R0053515,2021,218100,33200,,251300,2374.0,15594.0,,17968,A 
R0053520,2021,228570,69100,,297670,4941.0,16343.0,,21284,A 
R0053522,2021,238128,31400,,269528,2245.0,17026.0,,19271,A 
R0053525,2021,227100,29100,,256200,2081.0,16238.0,,18319,A 
R0053527,2021,43500,17900,,61400,1280.0,3110.0,,4390,A 
R0053528,2021,235280,31700,,266980,2267.0,16823.0,,19090,A 
R0053529,2021,262900,31100,,294000,2224.0,18797.0,,21021,A 
R0053530,2021,201400,30000,,231400,2145.0,14400.0,,16545,A 
R0053531,2021,213100,20800,,233900,1487.0,15237.0,,16724,A 
R0053532,2021,307600,30600,,338200,2188.0,21993.0,,24181,A 
R0053535,2021,235400,45600,,281000,3260.0,16831.0,,20091,A 
R0053538,2021,294200,40200,,334400,2874.0,21035.0,,23909,A 
R0053547,2021,274600,23300,,297900,1666.0,19634.0,,21300,A 
R0053548,2021,165100,40800,,205900,2917.0,11805.0,,14722,A 
R0053552,2021,204500,28700,,233200,2052.0,14622.0,,16674,A 
R0053553,2021,324600,34300,,358900,2452.0,23209.0,,25661,A 
R0053555,2021,351700,27000,,378700,1931.0,25147.0,,27078,A 
R0053558,2021,213974,103900,,317874,7429.0,15299.0,,22728,A 
R0053564,2021,131300,22500,,153800,1609.0,9388.0,,10997,A 
R0053566,2021,192700,27600,,220300,1973.0,13778.0,,15751,A 
R0053567,2021,247900,20700,,268600,1480.0,17725.0,,19205,A 
R0053568,2021,189800,22200,,212000,1587.0,13571.0,,15158,A 
R0053569,2021,75619,46200,,121819,3303.0,5407.0,,8710,A 
R0053570,2021,232500,15800,,248300,1130.0,16624.0,,17754,A 
R0053571,2021,123300,19200,,142500,1373.0,8816.0,,10189,A 
R0053574,2021,109077,13800,,122877,987.0,7799.0,,8786,A 
R0053575,2021,85800,34700,,120500,2481.0,6135.0,,8616,A 
R0053577,2021,193300,32200,,225500,2302.0,13821.0,,16123,A 
R0053579,2021,158400,359300,,517700,25690.0,11326.0,,37016,A 
R0053580,2021,284000,28900,,312900,2066.0,20306.0,,22372,A 
R0053581,2021,273500,45700,,319200,3268.0,19555.0,,22823,A 
R0053582,2021,235100,36900,,272000,2638.0,16810.0,,19448,A 
R0053583,2021,343800,25100,,368900,1795.0,24582.0,,26377,A 
R0053584,2021,277300,32000,,309300,2288.0,19827.0,,22115,A 
R0053589,2021,102900,30900,,133800,2209.0,7357.0,,9566,A 
R0053591,2021,499400,32200,,531600,2302.0,35707.0,,38009,A 
R0053592,2021,287500,111500,,399000,7972.0,20556.0,,28528,A 
R0053593,2021,239900,34800,,274700,2488.0,17153.0,,19641,A 
R0053596,2021,184213,37800,,222013,2703.0,13171.0,,15874,A 
R0053598,2021,376840,21400,,398240,1530.0,26944.0,,28474,A 
R0053599,2021,243300,54800,,298100,3918.0,17396.0,,21314,A 
R0053601,2021,220900,22400,,243300,1602.0,15794.0,,17396,A 
R0053602,2021,331200,29200,,360400,2088.0,23681.0,,25769,A 
R0053603,2021,278300,32300,,310600,2309.0,19898.0,,22207,A 
R0053605,2021,100000,14400,,114400,1030.0,7150.0,,8180,A 
R0053607,2021,51115,45400,,96515,3246.0,3655.0,,6901,A 
R0053608,2021,203100,21500,,224600,1537.0,14522.0,,16059,A 
R0053611,2021,156100,22400,,178500,1602.0,11161.0,,12763,A 
R0053614,2021,143959,18200,,162159,1301.0,10293.0,,11594,A 
R0053617,2021,346200,27800,,374000,1988.0,24753.0,,26741,A 
R0053619,2021,198980,28800,,227780,2059.0,14227.0,,16286,A 
R0053621,2021,285600,29400,,315000,2102.0,20420.0,,22522,A 
R0053622,2021,91284,29800,,121084,2131.0,6527.0,,8658,A 
R0053624,2021,216578,35200,,251778,2517.0,15485.0,,18002,A 
R0053625,2021,183600,31300,,214900,2238.0,13127.0,,15365,A 
R0053626,2021,193159,20600,,213759,1473.0,13811.0,,15284,A 
R0053628,2021,195800,24800,,220600,1773.0,14000.0,,15773,A 
R0053629,2021,333430,27500,,360930,1966.0,23840.0,,25806,A 
R0053633,2021,188300,23600,,211900,1687.0,13463.0,,15150,A 
R0053639,2021,199716,26800,,226516,1916.0,14280.0,,16196,A 
R0053641,2021,94500,10300,,104800,736.0,6757.0,,7493,A 
R0053642,2021,71700,7600,,79300,543.0,5127.0,,5670,A 
R0053643,2021,209000,34600,,243600,2474.0,14944.0,,17418,A 
R0053648,2021,155900,23700,,179600,1695.0,11147.0,,12842,A 
R0053651,2021,69400,14900,,84300,1065.0,4962.0,,6027,A 
R0053653,2021,211900,67200,,279100,4805.0,15151.0,,19956,A 
R0053654,2021,602300,145400,,747700,10396.0,43064.0,,53460,A 
R0053655,2021,368032,33800,,401832,2417.0,26314.0,,28731,A 
R0053656,2021,182200,15900,,198100,1137.0,13027.0,,14164,A 
R0053657,2021,88500,17900,,106400,1280.0,6328.0,,7608,A 
R0053659,2021,230700,22100,,252800,1580.0,16495.0,,18075,A 
R0053666,2021,293900,31500,,325400,2252.0,21014.0,,23266,A 
R0053669,2021,215000,31300,,246300,2238.0,15373.0,,17611,A 
R0053670,2021,173400,25700,,199100,1838.0,12398.0,,14236,A 
R0053673,2021,83600,8200,,91800,586.0,5977.0,,6563,A 
R0053674,2021,392400,191700,,584100,13707.0,28057.0,,41764,A 
R0053677,2021,235100,20200,,255300,1444.0,16810.0,,18254,A 
R0053681,2021,201950,129400,,331350,9252.0,14439.0,,23691,A 
R0053682,2021,265340,27800,,293140,1988.0,18972.0,,20960,A 
R0053683,2021,160100,20300,,180400,1451.0,11447.0,,12898,A 
R0053685,2021,192300,23300,,215600,1666.0,13749.0,,15415,A 
R0053686,2021,195720,24800,,220520,1773.0,13994.0,,15767,A 
R0053687,2021,71848,16700,,88548,1194.0,5137.0,,6331,A 
R0053689,2021,280700,61200,,341900,4376.0,20070.0,,24446,A 
R0053690,2021,235500,40200,,275700,2874.0,16838.0,,19712,A 
R0053694,2021,192600,29600,,222200,2116.0,13771.0,,15887,A 
R0053697,2021,731570,103400,,834970,7393.0,52307.0,,59700,A 
R0053698,2021,60700,10500,,71200,751.0,4340.0,,5091,A 
R0053700,2021,205244,31600,,236844,2259.0,14675.0,,16934,A 
R0053702,2021,232800,27000,,259800,1931.0,16645.0,,18576,A 
R0053703,2021,203300,18600,,221900,1330.0,14536.0,,15866,A 
R0053705,2021,374400,61300,,435700,4383.0,26770.0,,31153,A 
R0053709,2021,256000,24600,,280600,1759.0,18304.0,,20063,A 
R0053710,2021,239300,31400,,270700,2245.0,17110.0,,19355,A 
R0053711,2021,162200,41500,,203700,2967.0,11597.0,,14564,A 
R0053712,2021,196308,13900,,210208,994.0,14036.0,,15030,A 
R0053713,2021,173700,13800,,187500,987.0,12420.0,,13407,A 
R0053714,2021,428970,35100,,464070,2510.0,30671.0,,33181,A 
R0053719,2021,154110,57800,,211910,4133.0,11019.0,,15152,A 
R0053720,2021,328520,26300,,354820,1880.0,23489.0,,25369,A 
R0053723,2021,314200,37300,,351500,2667.0,22465.0,,25132,A 
R0053725,2021,266900,48900,,315800,3496.0,19083.0,,22579,A 
R0053727,2021,52993,112100,,165093,8015.0,3789.0,,11804,A 
R0053728,2021,288400,23500,,311900,1680.0,20621.0,,22301,A 
R0053729,2021,93870,29000,,122870,2074.0,6712.0,,8786,A 
R0053732,2021,340000,25900,,365900,1852.0,24310.0,,26162,A 
R0053733,2021,318800,33200,,352000,2374.0,22794.0,,25168,A 
R0053739,2021,223600,36600,,260200,2617.0,15987.0,,18604,A 
R0053740,2021,103000,46800,,149800,3346.0,7365.0,,10711,A 
R0053742,2021,204800,31000,,235800,2217.0,14643.0,,16860,A 
R0053743,2021,506400,60800,,567200,4347.0,36208.0,,40555,A 
R0053754,2021,262100,35600,,297700,2545.0,18740.0,,21285,A 
R0053755,2021,195225,31100,,226325,2224.0,13959.0,,16183,A 
R0053756,2021,408490,52500,,460990,3754.0,29207.0,,32961,A 
R0053759,2021,212400,20100,,232500,1437.0,15187.0,,16624,A 
R0053760,2021,248200,29800,,278000,2131.0,17746.0,,19877,A 
R0053761,2021,240850,21800,,262650,1559.0,17221.0,,18780,A 
R0053764,2021,268390,66000,,334390,4719.0,19190.0,,23909,A 
R0053767,2021,345400,28100,,373500,2009.0,24696.0,,26705,A 
R0053769,2021,155000,21400,,176400,1530.0,11083.0,,12613,A 
R0053770,2021,90124,14400,,104524,1030.0,6444.0,,7474,A 
R0053776,2021,237800,35200,,273000,2517.0,17003.0,,19520,A 
R0053777,2021,255500,23500,,279000,1680.0,18268.0,,19948,A 
R0053778,2021,420900,125900,,546800,9002.0,30094.0,,39096,A 
R0053779,2021,207518,36600,,244118,2617.0,14838.0,,17455,A 
R0053787,2021,714000,56700,,770700,4054.0,51051.0,,55105,A 
R0053791,2021,309500,48600,,358100,3475.0,22129.0,,25604,A 
R0053792,2021,176300,28300,,204600,2023.0,12605.0,,14628,A 
R0053793,2021,248700,34400,,283100,2460.0,17782.0,,20242,A 
R0053798,2021,391430,30100,,421530,2152.0,27988.0,,30140,A 
R0053806,2021,230600,54900,,285500,3925.0,16488.0,,20413,A 
R0053807,2021,183000,20000,,203000,1430.0,13085.0,,14515,A 
R0053809,2021,376200,22100,,398300,1580.0,26898.0,,28478,A 
R0053810,2021,271700,48000,,319700,3432.0,19427.0,,22859,A 
R0053811,2021,197600,47400,,245000,3389.0,14128.0,,17517,A 
R0053814,2021,302200,25500,,327700,1823.0,21607.0,,23430,A 
R0053816,2021,406900,64700,,471600,4626.0,29093.0,,33719,A 
R0053817,2021,357200,21000,,378200,1502.0,25540.0,,27042,A 
R0053820,2021,169700,18300,,188000,1308.0,12134.0,,13442,A 
R0053822,2021,77500,17500,,95000,1251.0,5541.0,,6792,A 
R0053825,2021,321800,39800,,361600,2846.0,23008.0,,25854,A 
R0053826,2021,335900,42200,,378100,3017.0,24017.0,,27034,A 
R0053828,2021,407500,79300,,486800,5670.0,29136.0,,34806,A 
R0053830,2021,419400,50200,,469600,3589.0,29987.0,,33576,A 
R0053831,2021,112200,13800,,126000,987.0,8022.0,,9009,A 
R0053834,2021,283300,63900,,347200,4569.0,20256.0,,24825,A 
R0053835,2021,171577,18400,,189977,1316.0,12268.0,,13584,A 
R0053837,2021,438500,22700,,461200,1623.0,31353.0,,32976,A 
R0053838,2021,261547,43400,,304947,3103.0,18701.0,,21804,A 
R0053839,2021,250700,41600,,292300,2974.0,17925.0,,20899,A 
R0053840,2021,215400,43900,,259300,3139.0,15401.0,,18540,A 
R0053841,2021,484500,38800,,523300,2774.0,34642.0,,37416,A 
R0053850,2021,269700,29400,,299100,2102.0,19284.0,,21386,A 
R0053853,2021,160800,47200,,208000,3375.0,11497.0,,14872,A 
R0053854,2021,188400,16700,,205100,1194.0,13471.0,,14665,A 
R0053857,2021,266800,44500,,311300,3182.0,19076.0,,22258,A 
R0053859,2021,337400,25100,,362500,1795.0,24124.0,,25919,A 
R0053860,2021,346600,25800,,372400,1845.0,24782.0,,26627,A 
R0053862,2021,89300,14800,,104100,1058.0,6385.0,,7443,A 
R0053863,2021,12550,112950,,125500,8076.0,897.0,,8973,A 
R0053866,2021,196900,57800,,254700,4133.0,14078.0,,18211,A 
R0053868,2021,143406,15200,,158606,1087.0,10254.0,,11341,A 
R0053871,2021,443480,49400,,492880,3532.0,31709.0,,35241,A 
R0053874,2021,216600,36000,,252600,2574.0,15487.0,,18061,A 
R0053876,2021,380400,36100,,416500,2581.0,27199.0,,29780,A 
R0053877,2021,258510,57400,,315910,4104.0,18484.0,,22588,A 
R0053878,2021,226800,66000,,292800,4719.0,16216.0,,20935,A 
R0053880,2021,211600,23900,,235500,1709.0,15129.0,,16838,A 
R0053881,2021,409300,33000,,442300,2360.0,29265.0,,31625,A 
R0053882,2021,239800,35400,,275200,2531.0,17146.0,,19677,A 
R0053883,2021,237600,26600,,264200,1902.0,16988.0,,18890,A 
R0053888,2021,183060,153200,,336260,10954.0,13089.0,,24043,A 
R0053890,2021,333600,32400,,366000,2317.0,23852.0,,26169,A 
R0053895,2021,371840,32600,,404440,2331.0,26587.0,,28918,A 
R0053897,2021,532600,47600,,580200,3403.0,38081.0,,41484,A 
R0053898,2021,198400,32100,,230500,2295.0,14186.0,,16481,A 
R0053900,2021,375700,60100,,435800,4297.0,26863.0,,31160,A 
R0053902,2021,287600,76400,,364000,5463.0,20563.0,,26026,A 
R0053903,2021,492100,89100,,581200,6371.0,35185.0,,41556,A 
R0053910,2021,329900,36300,,366200,2595.0,23588.0,,26183,A 
R0053913,2021,561500,43300,,604800,3096.0,40147.0,,43243,A 
R0053915,2021,522400,225700,,748100,16138.0,37352.0,,53490,A 
R0053916,2021,194500,24600,,219100,1759.0,13907.0,,15666,A 
R0053917,2021,10080,90720,,100800,6486.0,721.0,,7207,A 
R0053923,2021,383300,136700,,520000,9774.0,27406.0,,37180,A 
R0053926,2021,234900,33600,,268500,2402.0,16795.0,,19197,A 
R0053928,2021,256900,18900,,275800,1351.0,18368.0,,19719,A 
R0053929,2021,227800,25200,,253000,1802.0,16288.0,,18090,A 
R0053930,2021,251900,43300,,295200,3096.0,18011.0,,21107,A 
R0053932,2021,405680,45100,,450780,3225.0,29006.0,,32231,A 
R0053934,2021,262700,63500,,326200,4540.0,18783.0,,23323,A 
R0053938,2021,123002,28700,,151702,2052.0,8795.0,,10847,A 
R0053945,2021,400200,30000,,430200,2145.0,28614.0,,30759,A 
R0053946,2021,194370,50300,,244670,3596.0,13897.0,,17493,A 
R0053947,2021,367130,126100,,493230,9016.0,26250.0,,35266,A 
R0053952,2021,110400,24800,,135200,1773.0,7894.0,,9667,A 
R0053953,2021,186900,30500,,217400,2181.0,13363.0,,15544,A 
R0053954,2021,204400,25000,,229400,1788.0,14615.0,,16403,A 
R0053956,2021,436310,69300,,505610,4955.0,31196.0,,36151,A 
R0053957,2021,248500,28200,,276700,2016.0,17768.0,,19784,A 
R0053959,2021,232466,46300,,278766,3310.0,16621.0,,19931,A 
R0053962,2021,363800,25600,,389400,1830.0,26012.0,,27842,A 
R0053974,2021,1018000,382300,,1400300,27334.0,72787.0,,100121,A 
R0053981,2021,722950,1025700,,1748650,73338.0,51690.0,,125028,A 
R0053988,2021,207130,162800,,369930,11640.0,14810.0,,26450,A 
R0053991,2021,1092490,974100,,2066590,69648.0,78113.0,,147761,A 
R0053993,2021,2632330,1696800,,4329130,121321.0,188212.0,,309533,A 
R0054009,2021,263600,66800,,330400,4776.0,18847.0,,23623,A 
R0054012,2021,456500,470100,,926600,33612.0,32640.0,,66252,A 
R0054020,2021,239570,186400,,425970,13328.0,17129.0,,30457,A 
R0054024,2021,411300,279100,,690400,19956.0,29408.0,,49364,A 
R0054025,2021,198400,324100,,522500,23173.0,14186.0,,37359,A 
R0054067,2021,399140,1199100,,1598240,85736.0,28538.0,,114274,A 
R0054073,2021,173170,156500,,329670,11190.0,12381.0,,23571,A 
R0054074,2021,139000,106000,,245000,7579.0,9938.0,,17517,A 
R0054082,2021,9371,91080,,100451,6512.0,670.0,,7182,A 
R0054083,2021,653400,94800,,748200,6778.0,46718.0,,53496,A 
R0054106,2021,273200,452600,,725800,32361.0,19534.0,,51895,A 
R0054109,2021,719120,104800,,823920,7493.0,51417.0,,58910,A 
R0054112,2021,1066900,861000,,1927900,61562.0,76283.0,,137845,A 
R0054113,2021,186000,64000,,250000,4576.0,13300.0,,17876,A 
R0054124,2021,193400,80600,,274000,5763.0,13828.0,,19591,A 
R0054130,2021,28000,252000,,280000,18018.0,2002.0,,20020,A 
R0054145,2021,129600,309900,,439500,22158.0,9266.0,,31424,A 
R0054148,2021,34231,121100,,155331,8659.0,2448.0,,11107,A 
R0054155,2021,134122,80300,,214422,5741.0,9590.0,,15331,A 
R0054206,2021,66060,60800,,126860,4347.0,4724.0,,9071,A 
R0054211,2021,121000,54300,,175300,3882.0,8652.0,,12534,A 
R0054222,2021,1026850,297300,,1324150,21257.0,73419.0,,94676,A 
R0054224,2021,705800,231600,,937400,16559.0,50465.0,,67024,A 
R0054232,2021,333664,217100,,550764,15523.0,23857.0,,39380,A 
R0054237,2021,433300,207800,,641100,14858.0,30981.0,,45839,A 
R0054238,2021,564100,158400,,722500,11326.0,40333.0,,51659,A 
R0054240,2021,399500,137900,,537400,9860.0,28564.0,,38424,A 
R0054246,2021,1480000,242100,,1722100,17310.0,105820.0,,123130,A 
R0054248,2021,576700,141000,,717700,10082.0,41234.0,,51316,A 
R0054250,2021,449200,159200,,608400,11383.0,32118.0,,43501,A 
R0054254,2021,780300,173800,,954100,12427.0,55791.0,,68218,A 
R0054261,2021,786700,208500,,995200,14908.0,56249.0,,71157,A 
R0054262,2021,411200,138000,,549200,9867.0,29401.0,,39268,A 
R0054264,2021,442360,123800,,566160,8852.0,31629.0,,40481,A 
R0054269,2021,904200,136700,,1040900,9774.0,64650.0,,74424,A 
R0054270,2021,364930,124600,,489530,8909.0,26093.0,,35002,A 
R0054273,2021,384300,136500,,520800,9760.0,27477.0,,37237,A 
R0054275,2021,800870,216600,,1017470,15487.0,57262.0,,72749,A 
R0054277,2021,538800,154000,,692800,11011.0,38524.0,,49535,A 
R0054287,2021,355600,129900,,485500,9288.0,25425.0,,34713,A 
R0054291,2021,703200,207700,,910900,14851.0,50279.0,,65130,A 
R0054294,2021,2551100,207500,,2758600,14836.0,182404.0,,197240,A 
R0054295,2021,1112200,169100,,1281300,12091.0,79522.0,,91613,A 
R0054296,2021,1750000,199000,,1949000,14229.0,125125.0,,139354,A 
R0054297,2021,1894300,155700,,2050000,11133.0,135442.0,,146575,A 
R0054298,2021,1879100,208500,,2087600,14908.0,134356.0,,149264,A 
R0054299,2021,830100,111400,,941500,7965.0,59352.0,,67317,A 
R0054301,2021,747700,149400,,897100,10682.0,53461.0,,64143,A 
R0054303,2021,2180300,243300,,2423600,17396.0,155891.0,,173287,A 
R0054304,2021,734600,137300,,871900,9817.0,52524.0,,62341,A 
R0054305,2021,1247600,160200,,1407800,11454.0,89203.0,,100657,A 
R0054306,2021,1063100,135900,,1199000,9717.0,76012.0,,85729,A 
R0054307,2021,739900,154500,,894400,11047.0,52903.0,,63950,A 
R0054309,2021,1049400,151700,,1201100,10847.0,75032.0,,85879,A 
R0054310,2021,966700,178300,,1145000,12748.0,69119.0,,81867,A 
R0054312,2021,400600,165800,,566400,11855.0,28643.0,,40498,A 
R0054314,2021,1138100,181900,,1320000,13006.0,81374.0,,94380,A 
R0054315,2021,2537900,230600,,2768500,16488.0,181460.0,,197948,A 
R0054319,2021,696100,126500,,822600,9045.0,49771.0,,58816,A 
R0054323,2021,1162300,141700,,1304000,10132.0,83104.0,,93236,A 
R0054324,2021,884400,128700,,1013100,9202.0,63235.0,,72437,A 
R0054326,2021,821500,140000,,961500,10010.0,58737.0,,68747,A 
R0054327,2021,1345000,144100,,1489100,10303.0,96168.0,,106471,A 
R0054328,2021,1836700,112100,,1948800,8015.0,131324.0,,139339,A 
R0054329,2021,978800,139600,,1118400,9981.0,69984.0,,79965,A 
R0054330,2021,718800,119700,,838500,8559.0,51394.0,,59953,A 
R0054331,2021,1508100,133100,,1641200,9517.0,107829.0,,117346,A 
R0054332,2021,850600,135400,,986000,9681.0,60818.0,,70499,A 
R0054333,2021,1463200,147300,,1610500,10532.0,104619.0,,115151,A 
R0054335,2021,941200,141100,,1082300,10089.0,67296.0,,77385,A 
R0054337,2021,1075670,115600,,1191270,8265.0,76911.0,,85176,A 
R0054339,2021,1015700,123200,,1138900,8809.0,72623.0,,81432,A 
R0054340,2021,1041000,136400,,1177400,9753.0,74432.0,,84185,A 
R0054344,2021,786400,122000,,908400,8723.0,56228.0,,64951,A 
R0054345,2021,614600,149500,,764100,10689.0,43944.0,,54633,A 
R0054346,2021,1815200,134200,,1949400,9595.0,129787.0,,139382,A 
R0054350,2021,2406600,264300,,2670900,18897.0,172072.0,,190969,A 
R0054352,2021,1416500,204900,,1621400,14650.0,101280.0,,115930,A 
R0054355,2021,1740600,193400,,1934000,13828.0,124453.0,,138281,A 
R0054358,2021,665700,122600,,788300,8766.0,47598.0,,56364,A 
R0054359,2021,1249900,162200,,1412100,11597.0,89368.0,,100965,A 
R0054360,2021,1218300,150300,,1368600,10746.0,87108.0,,97854,A 
R0054364,2021,747400,131100,,878500,9374.0,53439.0,,62813,A 
R0054370,2021,1209900,193900,,1403800,13864.0,86508.0,,100372,A 
R0054374,2021,1256700,204800,,1461500,14643.0,89854.0,,104497,A 
R0054375,2021,2622100,221900,,2844000,15866.0,187480.0,,203346,A 
R0054377,2021,745220,837200,,1582420,59860.0,53283.0,,113143,A 
R0054378,2021,620120,1074300,,1694420,76812.0,44339.0,,121151,A 
R0054379,2021,912600,120600,,1033200,8623.0,65251.0,,73874,A 
R0054387,2021,584800,241400,,826200,17260.0,41813.0,,59073,A 
R0054388,2021,557080,239500,,796580,17124.0,39831.0,,56955,A 
R0054389,2021,782200,113500,,895700,8115.0,55927.0,,64042,A 
R0054391,2021,626300,286000,,912300,20449.0,44780.0,,65229,A 
R0054394,2021,652460,424900,,1077360,30380.0,46651.0,,77031,A 
R0054404,2021,544200,164400,,708600,11755.0,38910.0,,50665,A 
R0054406,2021,571800,140800,,712600,10067.0,40884.0,,50951,A 
R0054407,2021,630600,106800,,737400,7636.0,45088.0,,52724,A 
R0054408,2021,2389730,1001600,,3391330,71614.0,170866.0,,242480,A 
R0054417,2021,461900,202300,,664200,14464.0,33026.0,,47490,A 
R0054420,2021,410200,256500,,666700,18340.0,29329.0,,47669,A 
R0054422,2021,714100,113100,,827200,8087.0,51058.0,,59145,A 
R0054423,2021,443550,387200,,830750,27685.0,31713.0,,59398,A 
R0054429,2021,797100,108900,,906000,7786.0,56993.0,,64779,A 
R0054443,2021,546000,276600,,822600,19777.0,39039.0,,58816,A 
R0054445,2021,879900,109600,,989500,7836.0,62913.0,,70749,A 
R0054446,2021,823800,111100,,934900,7944.0,58902.0,,66846,A 
R0054450,2021,782100,164100,,946200,11733.0,55920.0,,67653,A 
R0054456,2021,389600,246700,,636300,17639.0,27856.0,,45495,A 
R0054457,2021,420800,149200,,570000,10668.0,30087.0,,40755,A 
R0054458,2021,588800,129800,,718600,9281.0,42099.0,,51380,A 
R0054460,2021,528600,137800,,666400,9853.0,37795.0,,47648,A 
R0054462,2021,568200,145400,,713600,10396.0,40626.0,,51022,A 
R0054470,2021,547800,256700,,804500,18354.0,39168.0,,57522,A 
R0054472,2021,239390,108200,,347590,7736.0,17117.0,,24853,A 
R0054476,2021,277500,303000,,580500,21665.0,19841.0,,41506,A 
R0054477,2021,351220,246500,,597720,17625.0,25112.0,,42737,A 
R0054478,2021,531100,137800,,668900,9853.0,37974.0,,47827,A 
R0054479,2021,721100,124000,,845100,8866.0,51559.0,,60425,A 
R0054484,2021,394840,590600,,985440,42228.0,28231.0,,70459,A 
R0054489,2021,683100,227500,,910600,16266.0,48842.0,,65108,A 
R0054490,2021,607300,245800,,853100,17575.0,43422.0,,60997,A 
R0054491,2021,523700,225100,,748800,16095.0,37445.0,,53540,A 
R0054492,2021,447100,349400,,796500,24982.0,31968.0,,56950,A 
